NodeID	NodeLat	NodeLon	Heading	FromWay	PrevNodeID	ToWay	NextNodeID	TurnType	Allowed	ViaNodeID	ViaWayID	SignInfo	BingUrl	TurnImage	Filter
150087680	33.020069	-96.749992	0.442	15179465	150087678	419441992	5819843496	Left	False			{'fromWayImg': {'bubbleID': '8764073710', 'objects': [{'score': 288.0, 'bbox': {'ymin': 1129.0, 'xmax': 71.0, 'ymax': 1204.0, 'xmin': 1.0}, 'category': 'p23'}], 'annotationFile': 'Texas-latest-254-6.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '8572956801'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=33.020069~-96.749992&&lvl=19&dir=273.410625748634288&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/33.020069,-96.749992/18?pp=33.0200606,-96.7498239;66;1&pp=33.020069,-96.749992;64;2&pp=33.0199445,-96.7499928;66;3&dc=l,64009900,10;33.0200606,-96.7498239_33.020069,-96.749992_33.0199445,-96.7499928&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
81954314	32.760401	-96.774878	47.259	607354347	5756062439	607354346	81954312	Left	False			{'fromWayImg': {'bubbleID': '78600961601', 'objects': [{'category': 'pne', 'bbox': {'ymin': 1038.5, 'xmin': 396.0, 'xmax': 427.5, 'ymax': 1085.0}, 'score': 333.0}, {'category': 'irr', 'bbox': {'ymin': 925.0, 'xmin': 1629.0, 'xmax': 1776.0, 'ymax': 986.0}, 'score': 318.0}, {'category': 'pne', 'bbox': {'ymin': 1035.5, 'xmin': 547.5, 'xmax': 572.0, 'ymax': 1068.5}, 'score': 160.0}, {'category': 'ior', 'bbox': {'ymin': 928.5, 'xmin': 1266.0, 'xmax': 1289.0, 'ymax': 952.5}, 'score': 92.0}, {'category': 'p23', 'bbox': {'ymin': 978.0, 'xmin': 1652.0, 'xmax': 1762.0, 'ymax': 1091.0}, 'score': 469.0}], 'annotationFile': 'Texas-latest-241-3.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '78598530102'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=32.760401~-96.774878&&lvl=19&dir=42.586680358134888&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/32.760401,-96.774878/18?pp=32.7602816,-96.7750085;66;1&pp=32.760401,-96.774878;64;2&pp=32.760482,-96.774955;66;3&dc=l,64009900,10;32.7602816,-96.7750085_32.760401,-96.774878_32.760482,-96.774955&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
81577580	32.8611895	-96.8548756	253.425	419215052	5626507271	749525382	4048996843	UTurn	False	81577578	9939273	{'fromWayImg': {'bubbleID': '77003550501', 'objects': [{'category': 'ior', 'score': 336.0, 'bbox': {'xmin': 261.5, 'xmax': 299.5, 'ymin': 993.5, 'ymax': 1038.0}}, {'category': 'ior', 'score': 56.0, 'bbox': {'xmin': 884.5, 'xmax': 903.0, 'ymin': 913.5, 'ymax': 936.0}}, {'category': 'p5', 'score': 313.0, 'bbox': {'xmin': 263.0, 'xmax': 301.0, 'ymin': 1037.0, 'ymax': 1073.0}}, {'category': 'p5', 'score': 21.0, 'bbox': {'xmin': 0.0, 'xmax': 16.5, 'ymin': 1037.5, 'ymax': 1061.0}}], 'annotationFile': 'Texas-latest-131-28.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=32.8611895~-96.8548756&&lvl=19&dir=252.1369943273434788&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/32.8611895,-96.8548756/18?pp=32.8612078,-96.854808;66;1&pp=32.8611895,-96.8548756;64;2&pp=32.861068,-96.8547909;66;3&pp=32.8610887,-96.8547146;66;4&dc=l,64009900,10;32.8612078,-96.854808_32.8611895,-96.8548756_32.861068,-96.8547909_32.8610887,-96.8547146&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
3710112267	29.5828006	-95.2499117	38.453	367042530	2206578355	367042530	2206578355	UTurn	False			{'fromWayImg': {'bubbleID': '85186247910', 'objects': [{'score': 1021.0, 'category': 'p5', 'bbox': {'xmin': 1.5, 'xmax': 69.0, 'ymax': 1081.0, 'ymin': 1015.5}}], 'annotationFile': 'Texas-latest-197-17.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '85186106310'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=29.5828006~-95.2499117&&lvl=19&dir=309.035004190897488&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/29.5828006,-95.2499117/18?pp=29.5826942,-95.2497608;66;1&pp=29.5828006,-95.2499117;64;2&pp=29.5826942,-95.2497608;66;3&dc=l,64009900,10;29.5826942,-95.2497608_29.5828006,-95.2499117_29.5826942,-95.2497608&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
1579605362	29.6663882	-95.4398914	359.153	15453859	152874200	15453859	152874200	UTurn	False			{'fromWayImg': {'bubbleID': '86561280710', 'objects': [{'category': 'p5', 'score': 511.0, 'bbox': {'ymax': 1066.5, 'xmin': 34.5, 'ymin': 995.5, 'xmax': 92.0}}, {'category': 'p23', 'score': 196.0, 'bbox': {'ymax': 1158.0, 'xmin': 32.0, 'ymin': 1054.0, 'xmax': 90.0}}], 'annotationFile': 'Texas-latest-216-10.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '86561286410'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=29.6663882~-95.4398914&&lvl=19&dir=269.92805965524688&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/29.6663882,-95.4398914/18?pp=29.6663884,-95.4397082;66;1&pp=29.6663882,-95.4398914;64;2&pp=29.6663884,-95.4397082;66;3&dc=l,64009900,10;29.6663884,-95.4397082_29.6663882,-95.4398914_29.6663884,-95.4397082&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
150072191	32.990291	-96.7435612	165.935	545095371	3100840848	305202809	150051758	Right	False			{'fromWayImg': {'bubbleID': '78342322810', 'objects': [{'score': 753.0, 'bbox': {'ymax': 973.5, 'ymin': 916.0, 'xmax': 1060.5, 'xmin': 1003.5}, 'category': 'pst'}, {'score': 708.0, 'bbox': {'ymax': 1031.0, 'ymin': 974.5, 'xmax': 1060.0, 'xmin': 1008.0}, 'category': 'p19'}], 'annotationFile': 'Texas-latest-170-22.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '78335415501'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=32.990291~-96.7435612&&lvl=19&dir=57.7682504944901388&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/32.990291,-96.7435612/18?pp=32.990247,-96.7436444;66;1&pp=32.990291,-96.7435612;64;2&pp=32.990074,-96.74348;66;3&dc=l,64009900,10;32.990247,-96.7436444_32.990291,-96.7435612_32.990074,-96.74348&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
1001114752	29.7416814	-95.377089	216.049	206931112	6881953347	206931104	1209929446	Left	False			{'fromWayImg': {'bubbleID': '80490337801', 'objects': [{'category': 'p23', 'score': 776.0, 'bbox': {'ymax': 1102.5, 'xmax': 376.5, 'ymin': 1043.5, 'xmin': 316.0}}], 'annotationFile': 'Texas-latest-128-16.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '85160525203'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=29.7416814~-95.377089&&lvl=19&dir=214.3725427149278288&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/29.7416814,-95.377089/18?pp=29.741778,-95.3770129;66;1&pp=29.7416814,-95.377089;64;2&pp=29.741667,-95.3770657;66;3&dc=l,64009900,10;29.741778,-95.3770129_29.7416814,-95.377089_29.741667,-95.3770657&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
2108338560	33.5664056	-101.8184124	359.916	200869879	4438234780	200869879	4438234780	UTurn	False			{'fromWayImg': {'bubbleID': '52231677101', 'objects': [{'bbox': {'xmin': 1185.5, 'ymin': 1010.5, 'ymax': 1044.0, 'xmax': 1214.0}, 'score': 204.0, 'category': 'p5'}], 'annotationFile': 'Texas-latest-128-18.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '52232726102'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=33.5664056~-101.8184124&&lvl=19&dir=359.5681341931221588&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/33.5664056,-101.8184124/18?pp=33.5646811,-101.8183968;66;1&pp=33.5664056,-101.8184124;64;2&pp=33.5646811,-101.8183968;66;3&dc=l,64009900,10;33.5646811,-101.8183968_33.5664056,-101.8184124_33.5646811,-101.8183968&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
2805236352	30.5981241	-96.3034196	46.846	275861629	2805236351	136936913	222501269	Left	False			{'fromWayImg': {'bubbleID': '51349198101', 'objects': [{'category': 'pst', 'score': 685.0, 'bbox': {'ymin': 953.5, 'xmin': 1273.0, 'ymax': 1009.5, 'xmax': 1331.0}}, {'category': 'p23', 'score': 438.0, 'bbox': {'ymin': 972.5, 'xmin': 1371.0, 'ymax': 1016.5, 'xmax': 1415.0}}], 'annotationFile': 'Texas-latest-128-19.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '51349199003'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=30.5981241~-96.3034196&&lvl=19&dir=44.4243620550977388&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/30.5981241,-96.3034196/18?pp=30.5975868,-96.3040314;66;1&pp=30.5981241,-96.3034196;64;2&pp=30.5983882,-96.3037465;66;3&dc=l,64009900,10;30.5975868,-96.3040314_30.5981241,-96.3034196_30.5983882,-96.3037465&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
151558272	29.8593933	-95.3647219	179.19	104449309	3251321694	15297576	3251321691	Right	False			{'fromWayImg': {'bubbleID': '85543451403', 'objects': [{'score': 383.0, 'category': 'p19', 'bbox': {'ymax': 1054.0, 'xmin': 1711.0, 'xmax': 1752.0, 'ymin': 1013.5}}], 'annotationFile': 'Texas-latest-128-7.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '85543468110'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=29.8593933~-95.3647219&&lvl=19&dir=1.590791189010701688&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/29.8593933,-95.3647219/18?pp=29.8591466,-95.3647298;66;1&pp=29.8593933,-95.3647219;64;2&pp=29.8593908,-95.3646534;66;3&dc=l,64009900,10;29.8591466,-95.3647298_29.8593933,-95.3647219_29.8593908,-95.3646534&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
