NodeID	NodeLat	NodeLon	Heading	FromWay	PrevNodeID	ToWay	NextNodeID	TurnType	Allowed	ViaNodeID	ViaWayID	SignInfo	BingUrl	TurnImage	Filter
96005732	26.1871843	-80.1470021	353.193	95288842	95961925	10805095	96025460	Right	False			{'fromWayImg': {'bubbleID': '68880694801', 'objects': [{'category': 'p19', 'bbox': {'xmin': 1919.0, 'xmax': 1996.0, 'ymin': 1060.5, 'ymax': 1132.5}, 'score': 1211.0}], 'annotationFile': 'Florida-latest-100-1.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '68880819403'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=26.1871843~-80.1470021&&lvl=19&dir=356.739544375176288&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/26.1871843,-80.1470021/18?pp=26.1864597,-80.1469561;66;1&pp=26.1871843,-80.1470021;64;2&pp=26.1872607,-80.145016;66;3&dc=l,64009900,10;26.1864597,-80.1469561_26.1871843,-80.1470021_26.1872607,-80.145016&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
96051556	25.9851909	-80.3307667	265.017	534530223	5183678467	534530221	5183678466	UTurn	False	1740553937	534412759	{'fromWayImg': {'bubbleID': '70222091301', 'objects': [{'category': 'p5', 'bbox': {'xmin': 285.5, 'xmax': 344.0, 'ymin': 1016.0, 'ymax': 1081.0}, 'score': 888.0}], 'annotationFile': 'Florida-latest-100-1.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=25.9851909~-80.3307667&&lvl=19&dir=268.628602122037288&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/25.9851909,-80.3307667/18?pp=25.985206,-80.3300651;66;1&pp=25.9851909,-80.3307667;64;2&pp=25.9850787,-80.3307632;66;3&pp=25.9850951,-80.3300572;66;4&dc=l,64009900,10;25.985206,-80.3300651_25.9851909,-80.3307667_25.9850787,-80.3307632_25.9850951,-80.3300572&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
100069476	27.749384	-81.797362	87.62	11298311	6177894550	11269828	100069474	Left	False			{'fromWayImg': {'bubbleID': '69393788401', 'objects': [{'score': 289.0, 'category': 'p23', 'bbox': {'xmin': 1291.5, 'ymin': 1026.0, 'ymax': 1062.5, 'xmax': 1328.5}}], 'annotationFile': 'Florida-latest-100-12.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '69393693001', 'objects': [{'score': 508.0, 'category': 'pst', 'bbox': {'xmin': 1245.5, 'ymin': 1016.5, 'ymax': 1063.0, 'xmax': 1292.5}}], 'annotationFile': 'Florida-latest-100-12.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=27.749384~-81.797362&&lvl=19&dir=89.9222597301440588&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/27.749384,-81.797362/18?pp=27.7493839,-81.7974453;66;1&pp=27.749384,-81.797362;64;2&pp=27.750725,-81.797362;66;3&dc=l,64009900,10;27.7493839,-81.7974453_27.749384,-81.797362_27.750725,-81.797362&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
1131073892	28.0787838	-80.6523343	90.887	192808390	1131073807	204822728	95879534	UTurn	False	95879533	97698178	{'fromWayImg': {'bubbleID': '54481295201', 'objects': [{'score': 336.0, 'category': 'p5', 'bbox': {'ymax': 1072.0, 'xmax': 576.5, 'ymin': 1034.0, 'xmin': 539.0}}], 'annotationFile': 'Florida-latest-100-17.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=28.0787838~-80.6523343&&lvl=19&dir=89.9769724234840388&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/28.0787838,-80.6523343/18?pp=28.0787836,-80.6529016;66;1&pp=28.0787838,-80.6523343;64;2&pp=28.0789592,-80.6520653;66;3&pp=28.0789659,-80.6535397;66;4&dc=l,64009900,10;28.0787836,-80.6529016_28.0787838,-80.6523343_28.0789592,-80.6520653_28.0789659,-80.6535397&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
2013351780	25.9190896	-80.2445107	175.188	534771637	5463038514	534771638	99210743	UTurn	False	99065643	11116457	{'fromWayImg': {'bubbleID': '73187814301', 'objects': [{'score': 584.0, 'bbox': {'xmin': 209.5, 'xmax': 255.0, 'ymax': 1064.5, 'ymin': 1009.0}, 'category': 'p5'}], 'annotationFile': 'Florida-latest-100-19.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=25.9190896~-80.2445107&&lvl=19&dir=178.79592993458888&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/25.9190896,-80.2445107/18?pp=25.9202022,-80.2445367;66;1&pp=25.9190896,-80.2445107;64;2&pp=25.9190912,-80.2443579;66;3&pp=25.9202195,-80.2443828;66;4&dc=l,64009900,10;25.9202022,-80.2445367_25.9190896,-80.2445107_25.9190912,-80.2443579_25.9202195,-80.2443828&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
2089578852	29.6791149	-82.339164	181.063	198876841	3881268602	128699701	3881268604	UTurn	False	84763057	10246593	{'fromWayImg': {'bubbleID': '51525414401', 'objects': [{'score': 258.0, 'bbox': {'xmin': 474.5, 'xmax': 508.0, 'ymax': 883.5, 'ymin': 846.0}, 'category': 'p5'}], 'annotationFile': 'Florida-latest-100-19.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=29.6791149~-82.339164&&lvl=19&dir=183.1118139338664288&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/29.6791149,-82.339164/18?pp=29.6791996,-82.3391587;66;1&pp=29.6791149,-82.339164;64;2&pp=29.6791021,-82.3390233;66;3&pp=29.6792006,-82.3390229;66;4&dc=l,64009900,10;29.6791996,-82.3391587_29.6791149,-82.339164_29.6791021,-82.3390233_29.6792006,-82.3390229&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
96158820	26.910857	-82.0425733	228.839	10818596	5891594687	10818596	5891594687	UTurn	False			{'fromWayImg': {'bubbleID': '77100261903', 'objects': [{'score': 566.0, 'category': 'p5', 'bbox': {'xmin': 1158.0, 'ymin': 1007.0, 'ymax': 1058.0, 'xmax': 1204.5}}], 'annotationFile': 'Florida-latest-100-2.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '77100260910', 'objects': [], 'annotationFile': 'Florida-latest-99-2.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=26.910857~-82.0425733&&lvl=19&dir=49.33016238562521588&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/26.910857,-82.0425733/18?pp=26.9105503,-82.0429736;66;1&pp=26.910857,-82.0425733;64;2&pp=26.9105503,-82.0429736;66;3&dc=l,64009900,10;26.9105503,-82.0429736_26.910857,-82.0425733_26.9105503,-82.0429736&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
2888269156	26.0335999	-80.1464747	270.537	518531538	5057937884	518531539	5057937885	UTurn	False	5057932613	518530780	{'fromWayImg': {'bubbleID': '70180386401', 'objects': [{'score': 386.0, 'category': 'p5', 'bbox': {'ymax': 1078.0, 'xmax': 520.0, 'ymin': 1036.5, 'xmin': 476.5}}], 'annotationFile': 'Florida-latest-100-20.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=26.0335999~-80.1464747&&lvl=19&dir=269.108704060222588&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/26.0335999,-80.1464747/18?pp=26.0336071,-80.1459597;66;1&pp=26.0335999,-80.1464747;64;2&pp=26.0334831,-80.146476;66;3&pp=26.0334903,-80.1459544;66;4&dc=l,64009900,10;26.0336071,-80.1459597_26.0335999,-80.1464747_26.0334831,-80.146476_26.0334903,-80.1459544&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
2889953892	28.6229596	-81.1804056	198.016	285328660	2889953893	218848754	2166465566	UTurn	False	100793911	11328796	{'fromWayImg': {'bubbleID': '53985529501', 'objects': [{'score': 385.0, 'category': 'p5', 'bbox': {'ymax': 1023.0, 'xmax': 487.0, 'ymin': 980.5, 'xmin': 449.5}}], 'annotationFile': 'Florida-latest-100-20.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=28.6229596~-81.1804056&&lvl=19&dir=203.1745903914004188&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/28.6229596,-81.1804056/18?pp=28.6231827,-81.1802968;66;1&pp=28.6229596,-81.1804056;64;2&pp=28.6228984,-81.1802542;66;3&pp=28.6231391,-81.1801368;66;4&dc=l,64009900,10;28.6231827,-81.1802968_28.6229596,-81.1804056_28.6228984,-81.1802542_28.6231391,-81.1801368&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
4230634852	26.0707514	-80.2525574	179.68	423458349	1682430377	423458418	4679275198	UTurn	False	4230634853	423458419	{'fromWayImg': {'bubbleID': '70188875101', 'objects': [{'category': 'p5', 'score': 653.0, 'bbox': {'ymin': 1031.0, 'xmin': 310.5, 'xmax': 364.0, 'ymax': 1083.0}}], 'annotationFile': 'Florida-latest-100-22.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=26.0707514~-80.2525574&&lvl=19&dir=178.3282923567628688&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/26.0707514,-80.2525574/18?pp=26.0728843,-80.2526267;66;1&pp=26.0707514,-80.2525574;64;2&pp=26.0707568,-80.2523764;66;3&pp=26.0709299,-80.2523827;66;4&dc=l,64009900,10;26.0728843,-80.2526267_26.0707514,-80.2525574_26.0707568,-80.2523764_26.0709299,-80.2523827&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
